INSTANCIA,PRONOSTICO,TEMPERATURA,HUMEDAD,VIENTO,JUGAR
2987,overcast,1,50,FALSE,NO
2988,rainy,19,89,TRUE,YES
2989,overcast,94,72,TRUE,NO
2990,overcast,31,29,FALSE,NO
2991,overcast,40,40,TRUE,YES
2992,rainy,93,29,TRUE,NO
2993,rainy,21,66,TRUE,NO
2994,overcast,74,5,FALSE,YES
2995,rainy,91,100,TRUE,NO
2996,rainy,88,75,TRUE,NO
2997,rainy,4,92,FALSE,YES
2998,rainy,17,49,FALSE,NO
2999,rainy,93,88,TRUE,NO
3000,overcast,53,37,TRUE,YES
3001,overcast,29,94,TRUE,YES
3002,overcast,7,57,FALSE,NO
3003,rainy,64,95,TRUE,NO
3004,overcast,37,40,FALSE,YES
3005,overcast,36,23,TRUE,YES
3006,rainy,81,65,FALSE,YES
3007,overcast,58,49,FALSE,NO
3008,overcast,22,67,FALSE,YES
3009,overcast,80,65,FALSE,NO
3010,rainy,67,43,TRUE,NO
3011,overcast,20,77,TRUE,NO
3012,rainy,2,50,FALSE,NO
3013,overcast,45,47,FALSE,NO
3014,rainy,74,37,FALSE,NO
3015,rainy,41,98,FALSE,YES
3016,overcast,68,50,FALSE,YES
3017,rainy,1,62,TRUE,NO
3018,rainy,92,8,FALSE,NO
3019,rainy,50,90,TRUE,YES
3020,rainy,10,6,TRUE,YES
3021,rainy,16,60,TRUE,NO
3022,rainy,15,28,TRUE,YES
3023,overcast,1,58,TRUE,NO
3024,rainy,14,14,TRUE,NO
3025,rainy,46,35,TRUE,NO
3026,rainy,76,71,FALSE,NO
3027,rainy,86,21,TRUE,YES
3028,overcast,56,84,FALSE,YES
3029,rainy,78,7,TRUE,YES
3030,rainy,33,84,TRUE,NO
3031,overcast,58,67,FALSE,YES
3032,rainy,99,69,FALSE,YES
3033,rainy,5,26,FALSE,NO
3034,rainy,51,27,TRUE,NO
3035,rainy,14,20,FALSE,NO
3036,overcast,1,29,FALSE,YES
3037,overcast,47,68,TRUE,YES
3038,rainy,30,1,FALSE,NO
3039,rainy,90,81,TRUE,NO
3040,overcast,70,83,FALSE,YES
3041,rainy,56,13,FALSE,YES
3042,rainy,73,15,FALSE,YES
3043,rainy,71,56,FALSE,NO
3044,rainy,99,49,FALSE,NO
3045,rainy,57,33,TRUE,YES
3046,overcast,72,38,TRUE,NO
3047,rainy,66,86,FALSE,YES
3048,overcast,23,52,TRUE,NO
3049,rainy,45,4,TRUE,NO
3050,rainy,14,2,FALSE,NO
3051,overcast,57,76,TRUE,NO
3052,rainy,50,94,FALSE,YES
3053,overcast,36,79,TRUE,NO
3054,rainy,47,82,FALSE,YES
3055,overcast,69,34,TRUE,NO
3056,overcast,18,67,FALSE,YES
3057,overcast,17,48,FALSE,NO
3058,overcast,10,76,TRUE,YES
3059,rainy,23,78,FALSE,NO
3060,rainy,1,48,FALSE,NO
3061,rainy,72,26,FALSE,NO
3062,overcast,75,53,FALSE,YES
3063,overcast,76,17,FALSE,NO
3064,rainy,99,46,FALSE,NO
3065,rainy,18,25,FALSE,YES
3066,overcast,59,37,FALSE,NO
3067,rainy,77,16,FALSE,NO
3068,rainy,23,100,TRUE,YES
3069,rainy,9,71,TRUE,NO
3070,rainy,58,12,FALSE,YES
3071,rainy,87,68,TRUE,NO
3072,rainy,99,77,TRUE,NO
3073,overcast,15,28,FALSE,YES
3074,rainy,8,14,TRUE,YES
3075,overcast,7,7,FALSE,YES
3076,overcast,30,64,FALSE,NO
3077,rainy,33,34,TRUE,NO
3078,overcast,70,97,FALSE,NO
3079,rainy,19,90,TRUE,YES
3080,overcast,53,51,TRUE,NO
3081,rainy,34,74,FALSE,YES
3082,overcast,31,8,FALSE,YES
3083,rainy,48,14,FALSE,YES
3084,rainy,76,80,TRUE,YES
3085,rainy,6,31,TRUE,YES
3086,rainy,31,4,FALSE,NO
3087,rainy,34,58,FALSE,NO
3088,overcast,23,70,TRUE,YES
3089,rainy,62,46,FALSE,NO
3090,rainy,6,88,FALSE,NO
3091,overcast,62,61,FALSE,YES
3092,overcast,72,3,FALSE,NO
3093,overcast,10,26,TRUE,YES
3094,overcast,42,52,TRUE,YES
3095,rainy,100,23,TRUE,NO
3096,rainy,48,40,TRUE,YES
3097,overcast,86,65,FALSE,NO
3098,overcast,25,36,TRUE,YES
3099,rainy,12,46,TRUE,YES
3100,rainy,26,58,TRUE,YES
3101,rainy,93,91,TRUE,YES
3102,overcast,86,23,FALSE,YES
3103,overcast,39,27,FALSE,YES
3104,overcast,70,19,FALSE,NO
3105,rainy,97,35,FALSE,NO
3106,rainy,53,66,FALSE,YES
3107,overcast,88,56,TRUE,YES
3108,rainy,64,80,TRUE,YES
3109,rainy,15,92,TRUE,NO
3110,rainy,71,93,FALSE,NO
3111,overcast,81,3,TRUE,NO
3112,rainy,60,47,FALSE,YES
3113,rainy,92,79,TRUE,YES
3114,overcast,52,34,TRUE,NO
3115,rainy,48,11,FALSE,YES
3116,rainy,74,45,FALSE,NO
3117,rainy,14,21,FALSE,NO
3118,rainy,80,21,TRUE,NO
3119,overcast,11,48,TRUE,YES
3120,rainy,41,22,TRUE,YES
3121,rainy,55,47,TRUE,NO
3122,rainy,67,78,TRUE,NO
3123,rainy,65,45,FALSE,NO
3124,rainy,92,38,TRUE,NO
3125,rainy,59,2,FALSE,YES
3126,rainy,30,34,FALSE,NO
3127,rainy,36,60,TRUE,NO
3128,rainy,37,44,TRUE,YES
3129,rainy,15,32,TRUE,YES
3130,overcast,60,22,TRUE,NO
3131,rainy,25,23,FALSE,YES
3132,overcast,33,40,TRUE,NO
3133,overcast,14,97,FALSE,NO
3134,rainy,80,57,TRUE,YES
3135,overcast,52,46,FALSE,YES
3136,rainy,75,4,TRUE,NO
3137,rainy,89,87,TRUE,YES
3138,rainy,71,51,TRUE,NO
3139,rainy,13,2,FALSE,YES
3140,rainy,91,66,TRUE,NO
3141,overcast,13,59,FALSE,YES
3142,rainy,26,69,FALSE,YES
3143,rainy,48,38,FALSE,NO
3144,rainy,40,73,FALSE,NO
3145,rainy,46,4,TRUE,YES
3146,rainy,22,81,TRUE,NO
3147,rainy,83,32,TRUE,YES
3148,overcast,32,72,FALSE,NO
3149,rainy,35,18,FALSE,NO
3150,overcast,23,87,TRUE,NO
3151,rainy,70,66,TRUE,YES
3152,rainy,85,93,FALSE,NO
3153,rainy,39,80,TRUE,NO
3154,overcast,30,96,TRUE,NO
3155,rainy,68,30,TRUE,YES
3156,rainy,42,52,FALSE,YES
3157,rainy,20,95,TRUE,NO
3158,rainy,29,84,TRUE,YES
3159,rainy,1,89,TRUE,YES
3160,rainy,99,79,FALSE,YES
3161,overcast,10,61,TRUE,YES
3162,overcast,83,53,FALSE,YES
3163,rainy,27,93,FALSE,NO
3164,rainy,71,37,FALSE,NO
3165,overcast,69,95,TRUE,NO
3166,rainy,81,31,FALSE,YES
3167,rainy,93,56,FALSE,NO
3168,overcast,78,80,TRUE,NO
3169,rainy,87,95,TRUE,YES
3170,overcast,61,21,FALSE,YES
3171,rainy,33,71,TRUE,NO
3172,overcast,43,7,FALSE,YES
3173,rainy,37,22,TRUE,YES
3174,rainy,14,51,FALSE,YES
3175,rainy,81,87,TRUE,NO
3176,rainy,53,36,TRUE,NO
3177,rainy,73,74,TRUE,NO
3178,overcast,96,17,FALSE,YES
3179,overcast,14,72,FALSE,NO
3180,rainy,80,1,FALSE,NO
3181,rainy,17,98,FALSE,NO
3182,rainy,52,92,TRUE,YES
3183,overcast,20,97,TRUE,NO
3184,overcast,9,88,FALSE,NO
3185,rainy,57,25,TRUE,NO
3186,rainy,73,43,FALSE,YES
3187,rainy,63,29,FALSE,NO
3188,overcast,94,58,FALSE,YES
3189,rainy,37,86,TRUE,NO
3190,overcast,24,52,FALSE,YES
3191,overcast,43,56,TRUE,YES
3192,overcast,64,30,TRUE,YES
3193,rainy,11,49,TRUE,NO
3194,rainy,41,57,FALSE,YES
3195,rainy,76,68,TRUE,NO
3196,rainy,10,21,FALSE,NO
3197,overcast,80,66,TRUE,YES
3198,overcast,15,15,FALSE,YES
3199,rainy,65,26,FALSE,YES
3200,rainy,49,35,TRUE,YES
3201,rainy,47,24,FALSE,NO
3202,rainy,4,96,FALSE,NO
3203,rainy,26,76,TRUE,NO
3204,overcast,99,56,FALSE,NO
3205,rainy,80,40,TRUE,YES
3206,rainy,26,62,TRUE,YES
3207,rainy,98,67,FALSE,YES
3208,rainy,52,30,FALSE,YES
3209,overcast,92,81,FALSE,YES
3210,rainy,56,47,TRUE,NO
3211,overcast,11,83,FALSE,NO
3212,rainy,29,75,FALSE,NO
3213,rainy,54,54,TRUE,YES
3214,rainy,4,74,FALSE,NO
3215,overcast,64,33,TRUE,NO
3216,rainy,38,90,FALSE,YES
3217,rainy,15,70,FALSE,YES
3218,rainy,13,11,FALSE,YES
3219,rainy,49,50,TRUE,YES
3220,rainy,43,17,TRUE,NO
3221,overcast,28,82,TRUE,YES
3222,overcast,6,67,FALSE,NO
3223,rainy,62,9,TRUE,NO
3224,rainy,37,88,TRUE,NO
3225,overcast,42,60,TRUE,NO
3226,rainy,40,63,TRUE,YES
3227,rainy,40,98,FALSE,YES
3228,rainy,91,61,TRUE,NO
3229,overcast,62,32,TRUE,NO
3230,rainy,11,75,TRUE,NO
3231,overcast,53,78,TRUE,YES
3232,rainy,38,80,TRUE,YES
3233,overcast,21,97,TRUE,NO
3234,rainy,80,91,FALSE,NO
3235,rainy,96,3,FALSE,NO
3236,overcast,17,4,FALSE,NO
3237,overcast,78,100,FALSE,YES
3238,overcast,87,41,FALSE,NO
3239,rainy,70,53,TRUE,NO
3240,rainy,94,22,FALSE,NO
3241,rainy,32,40,TRUE,NO
3242,rainy,36,49,FALSE,YES
3243,rainy,85,40,TRUE,NO
3244,overcast,47,38,TRUE,YES
3245,overcast,5,99,TRUE,NO
3246,rainy,35,86,TRUE,YES
3247,rainy,16,30,FALSE,NO
3248,rainy,43,66,FALSE,NO
3249,rainy,25,34,TRUE,NO
3250,rainy,2,95,FALSE,NO
3251,overcast,80,34,TRUE,NO
3252,rainy,34,83,TRUE,NO
3253,rainy,73,5,FALSE,NO
3254,overcast,90,48,TRUE,YES
3255,overcast,18,37,FALSE,NO
3256,overcast,94,100,FALSE,YES
3257,rainy,30,2,TRUE,YES
3258,rainy,18,52,TRUE,YES
3259,rainy,36,48,TRUE,YES
3260,rainy,58,41,FALSE,NO
3261,rainy,29,84,TRUE,NO
3262,rainy,65,89,TRUE,YES
3263,overcast,32,41,FALSE,NO
3264,overcast,96,16,FALSE,NO
3265,overcast,35,14,TRUE,YES
3266,rainy,33,97,FALSE,NO
3267,overcast,52,78,TRUE,YES
3268,overcast,68,49,TRUE,YES
3269,overcast,19,35,FALSE,NO
3270,overcast,69,26,FALSE,YES
3271,overcast,75,78,TRUE,NO
3272,overcast,38,60,FALSE,YES
3273,rainy,29,40,TRUE,NO
3274,rainy,65,3,FALSE,NO
3275,overcast,24,53,TRUE,NO
3276,overcast,86,97,FALSE,NO
3277,rainy,21,94,TRUE,NO
3278,rainy,21,41,FALSE,YES
3279,overcast,91,2,TRUE,NO
3280,overcast,88,6,TRUE,NO
3281,rainy,62,21,TRUE,NO
3282,rainy,76,65,TRUE,NO
3283,rainy,31,10,TRUE,YES
3284,overcast,67,44,TRUE,YES
3285,rainy,8,68,FALSE,YES
3286,overcast,61,51,TRUE,NO
3287,rainy,56,96,TRUE,NO
3288,overcast,15,26,FALSE,YES
3289,overcast,79,35,TRUE,NO
3290,rainy,47,44,FALSE,NO
3291,rainy,30,14,FALSE,NO
3292,overcast,44,85,FALSE,NO
3293,rainy,46,27,FALSE,NO
3294,rainy,91,45,FALSE,NO
3295,rainy,14,41,FALSE,YES
3296,rainy,34,66,FALSE,NO
3297,rainy,93,81,TRUE,YES
3298,overcast,4,74,TRUE,NO
3299,rainy,63,80,FALSE,YES
3300,rainy,14,84,TRUE,NO
3301,overcast,1,87,TRUE,YES
3302,overcast,43,27,TRUE,YES
3303,rainy,38,50,TRUE,NO
3304,overcast,97,20,TRUE,YES
3305,rainy,49,97,TRUE,NO
3306,overcast,19,41,TRUE,NO
3307,rainy,9,58,FALSE,NO
3308,rainy,74,13,FALSE,YES
3309,rainy,77,96,TRUE,YES
3310,overcast,68,30,TRUE,YES
3311,overcast,8,63,FALSE,YES
3312,overcast,37,90,TRUE,YES
3313,overcast,82,75,TRUE,YES
3314,rainy,19,62,FALSE,NO
3315,rainy,90,31,TRUE,YES
3316,rainy,51,21,TRUE,NO
3317,overcast,95,62,TRUE,NO
3318,overcast,37,41,TRUE,YES
3319,rainy,48,43,FALSE,YES
3320,overcast,36,84,FALSE,YES
3321,rainy,85,60,TRUE,YES
3322,overcast,87,86,TRUE,YES
3323,rainy,27,51,FALSE,YES
3324,overcast,41,49,TRUE,NO
3325,overcast,70,66,TRUE,YES
3326,rainy,25,26,FALSE,NO
3327,rainy,7,66,FALSE,NO
3328,overcast,18,47,TRUE,YES
3329,rainy,25,4,FALSE,NO
3330,overcast,80,34,TRUE,YES
3331,rainy,65,2,TRUE,YES
3332,overcast,6,22,FALSE,YES
3333,rainy,45,87,TRUE,NO
3334,overcast,24,14,FALSE,YES
3335,rainy,1,87,TRUE,YES
3336,rainy,21,70,FALSE,YES
3337,rainy,85,4,TRUE,YES
3338,rainy,36,82,TRUE,YES
3339,overcast,70,13,TRUE,NO
3340,overcast,3,24,TRUE,YES
3341,rainy,94,8,TRUE,YES
3342,overcast,21,96,FALSE,NO
3343,rainy,70,30,TRUE,NO
3344,rainy,35,18,TRUE,NO
3345,rainy,39,60,TRUE,YES
3346,rainy,22,89,FALSE,NO
3347,overcast,67,37,FALSE,YES
3348,rainy,80,68,FALSE,NO
3349,rainy,63,60,FALSE,NO
3350,rainy,92,83,FALSE,YES
3351,rainy,70,91,FALSE,NO
3352,rainy,30,16,TRUE,NO
3353,rainy,73,96,TRUE,YES
3354,rainy,23,99,FALSE,NO
3355,rainy,1,82,TRUE,YES
3356,rainy,83,2,FALSE,NO
3357,overcast,87,83,TRUE,YES
3358,rainy,88,98,FALSE,NO
3359,rainy,54,84,FALSE,YES
3360,rainy,7,15,TRUE,NO
3361,rainy,45,27,FALSE,YES
3362,overcast,28,24,TRUE,YES
3363,rainy,58,85,FALSE,NO
3364,overcast,64,56,TRUE,NO
3365,rainy,99,78,FALSE,NO
3366,rainy,68,13,TRUE,YES
3367,rainy,13,42,FALSE,YES
3368,rainy,44,13,TRUE,YES
3369,rainy,28,33,TRUE,NO
3370,overcast,47,19,TRUE,YES
3371,rainy,80,44,TRUE,NO
3372,rainy,26,62,TRUE,NO
3373,rainy,75,51,TRUE,YES
3374,rainy,87,46,FALSE,NO
3375,overcast,7,18,FALSE,NO
3376,overcast,55,92,FALSE,YES
3377,rainy,74,28,FALSE,YES
3378,overcast,39,30,FALSE,NO
3379,rainy,59,99,TRUE,YES
3380,overcast,61,58,TRUE,YES
3381,rainy,12,92,TRUE,YES
3382,rainy,15,30,FALSE,NO
3383,overcast,13,34,TRUE,YES
3384,rainy,34,28,TRUE,NO
3385,overcast,74,75,FALSE,YES
3386,rainy,75,40,FALSE,NO
3387,overcast,7,23,FALSE,NO
3388,rainy,96,69,FALSE,NO
3389,rainy,90,62,FALSE,YES
3390,overcast,15,77,FALSE,NO
3391,overcast,24,23,TRUE,NO
3392,overcast,74,26,TRUE,NO
3393,rainy,4,77,TRUE,NO
3394,overcast,21,64,FALSE,YES
3395,overcast,89,40,FALSE,YES
3396,rainy,4,66,FALSE,NO
3397,overcast,43,43,TRUE,NO
3398,overcast,42,9,FALSE,YES
3399,overcast,73,6,TRUE,NO
3400,rainy,71,52,FALSE,NO
3401,rainy,33,53,TRUE,NO
3402,rainy,62,98,FALSE,NO
3403,rainy,55,41,FALSE,YES
3404,rainy,48,95,FALSE,YES
3405,rainy,3,37,FALSE,NO
3406,overcast,48,82,TRUE,NO
3407,rainy,23,18,TRUE,YES
3408,rainy,24,78,TRUE,NO
3409,overcast,100,6,TRUE,YES
3410,rainy,44,28,TRUE,YES
3411,overcast,8,85,TRUE,NO
3412,rainy,17,87,FALSE,YES
3413,overcast,13,27,TRUE,YES
3414,rainy,4,63,TRUE,NO
3415,overcast,6,64,TRUE,YES
3416,rainy,7,57,TRUE,YES
3417,rainy,66,82,TRUE,YES
3418,rainy,13,52,TRUE,YES
3419,rainy,6,82,FALSE,NO
3420,overcast,27,34,TRUE,YES
3421,rainy,7,46,TRUE,YES
3422,overcast,91,80,TRUE,NO
3423,rainy,29,33,TRUE,YES
3424,rainy,66,62,TRUE,YES
3425,overcast,25,24,TRUE,NO
3426,overcast,25,22,TRUE,NO
3427,rainy,91,80,TRUE,NO
3428,overcast,78,55,TRUE,NO
3429,rainy,82,66,FALSE,NO
3430,overcast,83,37,TRUE,NO
3431,rainy,8,68,FALSE,YES
3432,overcast,51,83,TRUE,YES
3433,overcast,41,70,TRUE,YES
3434,rainy,42,40,FALSE,NO
3435,rainy,63,93,FALSE,NO
3436,overcast,42,23,TRUE,YES
3437,overcast,100,10,FALSE,NO
3438,overcast,86,23,TRUE,YES
3439,rainy,85,68,FALSE,YES
3440,rainy,24,49,TRUE,NO
3441,overcast,50,15,TRUE,NO
3442,overcast,83,7,TRUE,YES
3443,rainy,41,53,TRUE,NO
3444,rainy,19,84,FALSE,YES
3445,overcast,72,38,FALSE,YES
3446,rainy,100,36,TRUE,NO
3447,rainy,60,63,TRUE,YES
3448,overcast,74,29,TRUE,YES
3449,rainy,47,50,TRUE,NO
3450,rainy,18,17,FALSE,YES
3451,overcast,100,49,TRUE,NO
3452,overcast,63,77,FALSE,NO
3453,overcast,9,27,TRUE,NO
3454,rainy,4,7,FALSE,NO
3455,overcast,2,41,FALSE,YES
3456,rainy,11,99,FALSE,NO
3457,rainy,68,56,TRUE,YES
3458,rainy,6,64,FALSE,YES
3459,rainy,49,25,FALSE,YES
3460,rainy,53,85,TRUE,YES
3461,rainy,73,63,TRUE,YES
3462,rainy,72,37,FALSE,NO
3463,overcast,17,83,TRUE,NO
3464,rainy,2,74,FALSE,YES
3465,overcast,90,55,FALSE,YES
3466,overcast,23,81,FALSE,YES
3467,rainy,8,44,FALSE,YES
3468,rainy,18,59,TRUE,YES
3469,rainy,79,43,TRUE,NO
3470,rainy,14,2,FALSE,NO
3471,rainy,47,85,FALSE,YES
3472,rainy,91,54,TRUE,NO
3473,overcast,92,63,FALSE,NO
3474,rainy,63,35,TRUE,NO
3475,rainy,73,60,TRUE,NO
3476,rainy,66,60,FALSE,YES
3477,rainy,9,19,FALSE,YES
3478,rainy,69,7,FALSE,NO
3479,rainy,94,75,FALSE,NO
3480,rainy,58,61,FALSE,NO
3481,rainy,22,37,FALSE,YES
3482,overcast,60,22,TRUE,YES
3483,rainy,19,90,TRUE,NO
3484,overcast,15,87,FALSE,NO
3485,overcast,20,67,TRUE,YES
3486,rainy,42,57,FALSE,NO
3487,rainy,33,3,TRUE,NO
3488,rainy,10,5,TRUE,NO
3489,overcast,85,20,FALSE,NO
3490,rainy,24,95,FALSE,NO
3491,rainy,25,49,FALSE,NO
3492,rainy,63,54,TRUE,YES
3493,overcast,8,47,FALSE,NO
3494,rainy,47,17,TRUE,YES
3495,rainy,46,5,TRUE,NO
3496,rainy,89,17,FALSE,YES
3497,rainy,97,31,TRUE,NO
3498,rainy,96,11,FALSE,YES
3499,rainy,32,63,TRUE,YES
3500,rainy,52,89,FALSE,YES
3501,overcast,30,14,TRUE,YES
3502,rainy,3,57,TRUE,YES
3503,rainy,6,41,FALSE,NO
3504,rainy,90,10,FALSE,YES
3505,rainy,75,58,TRUE,NO
3506,rainy,81,95,TRUE,NO
3507,rainy,32,71,TRUE,YES
3508,rainy,66,4,TRUE,NO
3509,overcast,36,70,FALSE,YES
3510,overcast,48,95,FALSE,NO
3511,rainy,80,47,FALSE,YES
3512,rainy,68,34,TRUE,YES
3513,rainy,76,38,TRUE,YES
3514,overcast,93,94,TRUE,NO
3515,rainy,47,5,TRUE,YES
3516,rainy,96,14,FALSE,YES
3517,rainy,81,16,TRUE,NO
3518,overcast,55,99,TRUE,YES
3519,rainy,49,89,TRUE,NO
3520,overcast,64,82,TRUE,YES
3521,rainy,6,6,TRUE,NO
3522,overcast,80,30,TRUE,YES
3523,rainy,25,57,TRUE,YES
3524,rainy,5,20,FALSE,YES
3525,rainy,81,4,FALSE,YES
3526,rainy,82,61,FALSE,NO
3527,rainy,21,15,FALSE,YES
3528,rainy,94,30,FALSE,NO
3529,rainy,86,4,FALSE,NO
3530,overcast,94,58,TRUE,NO
3531,overcast,14,15,FALSE,YES
3532,overcast,88,68,FALSE,NO
3533,rainy,82,53,FALSE,NO
3534,rainy,48,75,FALSE,NO
3535,rainy,79,9,TRUE,YES
3536,rainy,72,59,TRUE,YES
3537,rainy,26,10,FALSE,NO
3538,rainy,14,45,TRUE,NO
3539,overcast,93,89,FALSE,NO
3540,rainy,47,15,FALSE,YES
3541,rainy,61,53,FALSE,YES
3542,overcast,38,5,TRUE,NO
3543,rainy,8,54,TRUE,NO
3544,overcast,71,57,FALSE,NO
3545,rainy,2,42,TRUE,YES
3546,rainy,2,72,TRUE,NO
3547,overcast,24,8,FALSE,NO
3548,rainy,60,94,TRUE,YES
3549,overcast,70,38,FALSE,YES
3550,overcast,9,94,TRUE,NO
3551,rainy,7,28,FALSE,NO
3552,rainy,26,10,TRUE,NO
3553,rainy,98,27,TRUE,YES
3554,rainy,7,11,FALSE,YES
3555,rainy,91,53,FALSE,YES
3556,overcast,99,96,TRUE,NO
3557,rainy,81,62,TRUE,YES
3558,rainy,59,9,FALSE,YES
3559,rainy,31,28,FALSE,YES
3560,rainy,39,64,FALSE,NO
3561,rainy,58,79,FALSE,NO
3562,rainy,19,54,TRUE,YES
3563,overcast,53,4,FALSE,YES
3564,rainy,1,84,FALSE,YES
3565,rainy,65,16,TRUE,YES
3566,rainy,55,94,TRUE,YES
3567,rainy,42,75,TRUE,NO
3568,overcast,77,30,TRUE,YES
3569,overcast,38,85,FALSE,YES
3570,overcast,61,35,TRUE,NO
3571,rainy,92,1,FALSE,YES
3572,overcast,84,43,TRUE,YES
3573,rainy,11,80,FALSE,YES
3574,rainy,97,52,FALSE,NO
3575,overcast,37,22,TRUE,NO
3576,overcast,71,32,TRUE,NO
3577,rainy,15,89,TRUE,NO
3578,overcast,20,100,FALSE,NO
3579,overcast,86,51,FALSE,YES
3580,overcast,19,90,FALSE,NO
3581,overcast,8,85,TRUE,NO
3582,overcast,9,64,TRUE,YES
3583,rainy,78,9,FALSE,NO
3584,rainy,28,16,FALSE,NO
3585,rainy,62,97,TRUE,NO
3586,rainy,60,41,FALSE,YES
3587,rainy,14,7,TRUE,NO
3588,rainy,57,45,TRUE,NO
3589,rainy,11,67,FALSE,NO
3590,rainy,81,20,TRUE,YES
3591,rainy,71,93,FALSE,YES
3592,rainy,48,68,TRUE,NO
3593,rainy,7,61,TRUE,YES
3594,rainy,56,94,TRUE,YES
3595,overcast,100,87,FALSE,NO
3596,rainy,99,1,FALSE,NO
3597,rainy,80,94,FALSE,YES
3598,rainy,51,91,FALSE,NO
3599,rainy,23,21,TRUE,NO
3600,rainy,15,15,FALSE,NO
3601,overcast,14,26,TRUE,NO
3602,rainy,17,78,TRUE,YES
3603,rainy,75,6,FALSE,YES
3604,rainy,83,55,TRUE,NO
3605,rainy,69,57,TRUE,YES
3606,rainy,69,18,TRUE,YES
3607,rainy,58,86,TRUE,NO
3608,rainy,95,66,FALSE,YES
3609,rainy,85,20,TRUE,NO
3610,overcast,59,93,TRUE,YES
3611,overcast,70,17,FALSE,NO
3612,rainy,17,32,FALSE,YES
3613,overcast,44,38,TRUE,YES
3614,rainy,2,41,FALSE,NO
3615,overcast,53,89,FALSE,NO
3616,overcast,82,94,FALSE,YES
3617,overcast,26,96,TRUE,YES
3618,overcast,71,56,TRUE,YES
3619,rainy,79,10,FALSE,NO
3620,rainy,46,48,FALSE,YES
3621,rainy,42,72,FALSE,NO
3622,rainy,87,100,FALSE,NO
3623,overcast,66,46,FALSE,YES
3624,overcast,74,79,TRUE,NO
3625,overcast,57,5,TRUE,YES
3626,rainy,79,74,FALSE,YES
3627,overcast,96,33,FALSE,NO
3628,rainy,91,17,FALSE,YES
3629,overcast,1,61,FALSE,NO
3630,rainy,94,11,TRUE,YES
3631,overcast,57,8,TRUE,YES
3632,overcast,58,8,TRUE,NO
3633,overcast,80,82,FALSE,YES
3634,overcast,94,70,FALSE,NO
3635,rainy,48,86,FALSE,NO
3636,rainy,38,57,FALSE,NO
3637,rainy,44,69,FALSE,YES
3638,rainy,12,49,FALSE,YES
3639,rainy,90,73,FALSE,NO
3640,overcast,99,42,TRUE,YES
3641,rainy,14,48,FALSE,YES
3642,rainy,40,75,FALSE,YES
3643,rainy,27,55,FALSE,NO
3644,rainy,22,83,TRUE,NO
3645,rainy,72,28,FALSE,NO
3646,rainy,96,42,TRUE,YES
3647,rainy,79,67,FALSE,NO
3648,rainy,6,20,FALSE,YES
3649,rainy,80,81,FALSE,NO
3650,rainy,35,84,FALSE,YES
3651,rainy,62,68,TRUE,NO
3652,rainy,81,38,TRUE,YES
3653,rainy,68,54,TRUE,NO
3654,rainy,81,12,TRUE,NO
3655,overcast,30,38,TRUE,YES
3656,rainy,82,17,FALSE,YES
3657,overcast,76,39,TRUE,YES
3658,overcast,25,46,TRUE,YES
3659,rainy,77,65,FALSE,YES
3660,rainy,1,41,FALSE,YES
3661,rainy,23,81,FALSE,YES
3662,rainy,66,5,TRUE,YES
3663,rainy,93,48,TRUE,NO
3664,rainy,86,53,FALSE,NO
3665,rainy,50,58,TRUE,YES
3666,overcast,54,25,TRUE,YES
3667,rainy,51,37,FALSE,YES
3668,overcast,17,10,FALSE,YES
3669,rainy,73,73,FALSE,NO
3670,rainy,88,100,TRUE,NO
3671,rainy,98,70,FALSE,YES
3672,overcast,67,23,FALSE,NO
3673,overcast,96,75,FALSE,YES
3674,rainy,100,27,TRUE,NO
3675,overcast,100,94,TRUE,YES
3676,rainy,30,89,FALSE,YES
3677,overcast,62,62,FALSE,YES
3678,overcast,15,82,FALSE,YES
3679,overcast,9,53,TRUE,YES
3680,rainy,61,24,FALSE,YES
3681,rainy,6,21,TRUE,YES
3682,rainy,12,57,FALSE,NO
3683,rainy,98,90,FALSE,NO
3684,overcast,69,69,TRUE,NO
3685,rainy,96,85,FALSE,YES
3686,overcast,59,35,FALSE,NO
3687,overcast,33,11,TRUE,NO
3688,rainy,26,92,TRUE,YES
3689,rainy,73,95,TRUE,NO
3690,rainy,8,84,FALSE,NO
3691,rainy,41,62,FALSE,YES
3692,overcast,100,34,FALSE,YES
3693,rainy,97,35,TRUE,YES
3694,rainy,29,78,TRUE,YES
3695,rainy,28,47,FALSE,YES
3696,rainy,81,94,TRUE,YES
3697,overcast,20,37,FALSE,NO
3698,rainy,54,54,FALSE,NO
3699,rainy,38,45,FALSE,NO
3700,overcast,48,4,FALSE,NO
3701,overcast,51,21,FALSE,NO
3702,rainy,24,50,TRUE,YES
3703,rainy,45,41,TRUE,YES
3704,overcast,76,86,FALSE,YES
3705,rainy,65,82,TRUE,NO
3706,rainy,60,2,TRUE,YES
3707,rainy,71,44,TRUE,YES
3708,rainy,72,49,TRUE,NO
3709,rainy,31,92,FALSE,NO
3710,rainy,53,69,FALSE,NO
3711,rainy,59,99,FALSE,YES
3712,overcast,73,75,FALSE,YES
3713,rainy,29,15,FALSE,NO
3714,overcast,1,76,TRUE,YES
3715,overcast,22,54,FALSE,YES
3716,rainy,18,37,FALSE,NO
3717,rainy,79,48,TRUE,NO
3718,overcast,98,5,TRUE,NO
3719,rainy,57,41,FALSE,YES
3720,rainy,96,46,TRUE,YES
